TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20241110242308,1,61,19,1,0,0,0
20241110242318,1,54,18,1,0,0,0
20241110242318,2,53,20,2,0,0,0
20241110242318,3,17,22,1,0,0,0
20241110242321,1,40,18,2,0,0,0
20241110242321,2,41,20,1,0,0,0
20241110242321,3,7,22,2,0,0,0
20241110242322,1,29,19,1,0,0,0
20241110242322,2,22,21,1,0,0,0
20241110242334,1,63,18,2,0,0,0
20241110242334,2,37,22,2,0,0,0
20241110242334,3,85,24,2,60,0,0
20241110242334,4,44,22,2,0,0,0
20241110242334,5,19,23,1,0,0,0
20241110242347,1,72,18,1,0,0,0
20241110242347,2,70,20,2,0,0,0
20241110242353,1,26,19,2,0,0,0
20241110242353,2,46,28,1,0,0,0
20241110242370,1,44,18,2,0,0,0
20241110242370,2,43,20,1,0,0,0
20241110242370,3,14,22,1,0,0,0
20241110242370,4,13,22,1,0,0,0
20241110242373,1,73,18,2,0,0,0
20241110242373,2,48,22,2,0,0,0
20241110242373,3,46,26,1,0,0,0
20241110242373,4,16,23,2,0,0,0
20241110242375,1,34,18,2,0,0,0
20241110242375,2,33,20,1,0,0,0
20241110242375,3,1,22,1,0,0,0
20241110242380,1,35,18,2,0,0,0
20241110242380,2,35,20,1,0,0,0
20241110242380,3,3,22,1,0,0,0
20241110242380,4,2,22,2,0,0,0
20241110242382,1,68,18,1,0,0,0
20241110242382,2,71,20,2,0,0,0
20241111240234,1,17,18,1,0,0,0
20241111240234,2,41,24,1,0,0,0
20241111240234,3,35,24,2,0,0,0
20241111240234,4,14,25,1,0,0,0
20241111240234,5,5,25,2,0,0,0
20241111240238,1,23,18,2,0,0,0
20241111240238,2,2,22,2,0,0,0
20241111240238,3,36,24,1,0,0,0
20241111240288,1,25,19,2,0,0,0
20241111240289,1,19,18,1,0,0,0
20241111240289,2,47,24,2,0,0,0
20241111240289,3,54,24,1,0,0,0
20241111240289,4,21,25,1,0,0,0
20241111240521,1,31,18,1,0,0,0
20241111240521,2,30,20,2,0,0,0
20241111240521,3,2,22,2,0,0,0
20241111240605,1,55,19,2,0,0,0
20241111240605,2,60,20,1,0,0,0
20241111240690,1,44,19,1,0,0,0
20241111240732,1,72,19,1,0,0,0
20241111240742,1,59,18,2,0,0,0
20241111240742,2,64,20,1,0,0,0
20241111240742,3,20,22,1,0,0,0
20241111240778,1,80,18,2,60,0,0
20241111240778,2,80,20,1,0,0,0
20241111240829,1,70,18,2,0,0,0
20241111240829,2,73,20,1,0,0,0
20241111240833,1,32,19,1,0,0,0
20241111240833,2,33,28,2,0,0,0
20241111240949,1,51,19,2,0,0,0
20241111240955,1,46,18,1,0,0,0
20241111240955,2,40,20,2,0,0,0
20241111240955,3,16,22,2,0,0,0
20241111240955,4,12,22,2,0,0,0
20241111240955,5,9,22,1,0,0,0
20241111240955,6,5,22,2,0,0,0
20241111241000,1,49,18,2,0,0,0
20241111241000,2,80,24,2,0,0,0
20241111241000,3,23,26,2,0,0,0
20241111241071,1,55,18,1,0,0,0
20241111241071,2,11,22,1,0,0,0
20241111241084,1,65,18,1,0,0,0
20241111241084,2,37,20,2,23,0,0
20241111241094,1,36,19,1,0,0,0
20241111241094,2,29,20,2,0,0,0
20241111241262,1,80,18,2,0,0,0
20241111241262,2,66,26,1,0,0,0
20241111241262,3,61,22,2,0,0,0
20241111241262,4,30,23,2,0,0,0
20241111241266,1,43,18,2,0,0,0
20241111241266,2,47,20,1,0,0,0
20241111241266,3,9,22,1,0,0,0
20241111241266,4,7,22,2,0,0,0
20241111241293,1,38,18,1,0,0,0
20241111241293,2,34,20,2,0,0,0
20241111241293,3,0,22,2,0,0,0
20241111241299,1,51,19,2,0,0,0
20241111241305,1,66,18,1,0,0,0
20241111241305,2,35,22,1,0,0,0
20241111241357,1,27,19,1,0,0,0
20241111241409,1,47,19,1,0,0,0
20241111241409,2,49,21,2,0,0,0
20241111241421,1,37,18,2,0,0,0
20241111241421,2,37,20,1,0,0,0
20241111241421,3,17,22,1,0,0,0
20241111241421,4,9,22,1,0,0,0
20241111241429,1,58,18,1,0,0,0
20241111241429,2,54,20,2,0,0,0
20241111241446,1,26,18,1,0,0,0
20241111241446,2,23,20,2,0,0,0
20241111241475,1,32,18,1,0,0,0
20241111241475,2,25,20,2,0,0,0
20241111241475,3,2,22,2,0,0,0
20241111241475,4,1,22,1,0,0,0
20241111241492,1,69,18,2,0,0,0
20241111241492,2,75,20,1,0,0,0
20241111241560,1,43,18,2,0,0,0
20241111241560,2,40,20,1,0,0,0
20241111241560,3,6,22,1,0,0,0
20241111241560,4,4,22,1,0,0,0
20241111241590,1,80,19,2,0,0,0
20241111241596,1,72,18,2,0,0,0
20241111241596,2,67,20,1,0,0,0
20241111241646,1,73,18,2,0,0,0
20241111241646,2,76,20,1,0,0,0
20241111241737,1,30,18,2,0,0,0
20241111241737,2,44,20,1,0,0,0
20241111241737,3,0,22,1,0,0,0
20241111241737,4,0,22,2,0,0,0
20241111241742,1,32,18,1,0,0,0
20241111241742,2,32,20,2,0,0,0
20241111241742,3,2,22,1,0,0,0
20241111241750,1,62,18,2,0,0,0
20241111241750,2,64,20,1,0,0,0
20241111241775,1,80,19,2,0,0,0
20241111241780,1,79,19,2,0,0,0
20241111241783,1,61,19,2,0,0,0
20241111241844,1,46,18,2,0,0,0
20241111241844,2,51,20,1,0,0,0
20241111241844,3,13,22,2,0,0,0
20241111241844,4,13,22,2,0,0,0
20241111241866,1,71,18,2,0,0,0
20241111241866,2,71,20,1,0,0,0
20241111241894,1,73,18,2,0,0,0
20241111241894,2,73,20,1,0,0,0
20241111241940,1,72,18,1,0,0,0
20241111241940,2,63,20,2,0,0,0
20241111241940,3,68,30,1,0,0,0
20241111241949,1,85,19,2,60,0,0
20241111241949,2,61,28,1,0,0,0
20241111241962,1,73,19,1,0,0,0
20241111241966,1,25,18,2,0,0,0
20241111241966,2,38,21,1,0,0,0
20241111241966,3,30,28,1,0,0,0
20241111241966,4,50,28,1,0,0,0
20241111242012,1,73,18,1,0,0,0
20241111242012,2,85,20,2,60,0,0
20241111242083,1,85,18,1,60,0,0
20241111242083,2,85,20,2,60,0,0
20241111242157,1,64,18,2,0,0,0
20241111242157,2,64,20,1,0,0,0
20241111242199,1,40,18,2,0,0,0
20241111242199,2,40,20,1,0,0,0
20241111242223,1,29,18,1,0,0,0
20241111242223,2,33,20,2,0,0,0
20241111242223,3,71,24,1,23,0,0
20241111242223,4,7,22,2,23,0,0
20241111242232,1,72,18,2,0,0,0
20241111242232,2,77,20,1,0,0,0
20241111242261,1,49,18,2,0,0,0
20241111242261,2,18,22,1,0,0,0
20241111242263,1,35,18,2,0,0,0
20241111242263,2,55,20,1,0,0,0
20241111242263,3,18,22,1,0,0,0
20241111242263,4,8,22,1,0,0,0
20241111242263,5,3,22,2,0,0,0
20241111242310,1,50,19,2,0,0,0
20241111242333,1,45,18,2,0,0,0
20241111242333,2,44,20,1,0,0,0
20241111242333,3,17,22,1,0,0,0
20241111242333,4,16,22,1,0,0,0
20241111242333,5,11,22,1,0,0,0
20241111242347,1,78,19,2,0,0,0
20241209240907,1,37,18,2,0,0,0
20241209240907,2,50,20,1,0,0,0
20241209240907,3,16,22,1,0,0,0
20241209240907,4,10,22,1,0,0,0
20241209241586,1,33,18,2,0,0,0
20241209241586,2,34,20,1,0,0,0
20241209241586,3,1,22,2,0,0,0
20241209242075,1,70,18,1,0,0,0
20241209242075,2,69,20,2,0,0,0
20241210240067,1,37,19,1,0,0,0
20241210240067,2,39,26,2,0,0,0
20241210240072,1,80,19,1,0,0,0
20241210240072,2,65,22,1,0,0,0
20241210240073,1,42,18,2,0,0,0
20241210240073,2,42,20,1,0,0,0
20241210240073,3,11,22,1,0,0,0
20241210240073,4,9,22,1,0,0,0
20241210240169,1,21,18,1,0,0,0
20241210240169,2,45,24,2,0,0,0
20241210240169,3,46,24,1,0,0,0
20241210240169,4,20,25,1,0,0,0
20241210240169,5,23,25,1,0,0,0
20241210240169,6,11,25,2,0,0,0
20241210240169,7,28,26,2,0,0,0
20241210240169,8,0,26,1,0,0,0
20241210240216,1,17,18,2,0,0,0
20241210240216,2,40,24,2,0,0,0
20241210240216,3,14,25,2,0,0,0
20241210240283,1,17,18,1,0,0,0
20241210240283,2,44,24,2,0,0,0
20241210240283,3,45,24,1,0,0,0
20241210240283,4,15,25,1,0,0,0
20241210240288,1,16,18,2,0,0,0
20241210240288,2,49,24,1,0,0,0
20241210240288,3,63,24,2,23,0,0
20241210240302,1,18,18,2,0,0,0
20241210240302,2,52,24,1,0,0,0
20241210240302,3,48,24,2,0,0,0
20241210240302,4,27,25,1,0,0,0
20241210240302,5,25,25,2,0,0,0
20241210240509,1,57,18,2,0,0,0
20241210240509,2,59,20,1,0,0,0
20241210240509,3,26,22,2,0,0,0
20241210240536,1,85,18,2,60,0,0
20241210240536,2,64,22,2,0,0,0
20241210240568,1,46,19,2,0,0,0
20241210240570,1,77,18,2,0,0,0
20241210240570,2,59,22,2,0,0,0
20241210240580,1,41,19,1,0,0,0
20241210240580,2,35,29,1,0,0,0
20241210240595,1,77,18,1,0,0,0
20241210240595,2,71,20,2,0,0,0
20241210240606,1,26,18,2,0,0,0
20241210240606,2,28,20,1,0,0,0
20241210240615,1,29,19,2,0,0,0
20241210240622,1,65,18,2,0,0,0
20241210240622,2,65,20,1,0,0,0
20241210240622,3,68,25,1,0,0,0
20241210240625,1,54,18,2,0,0,0
20241210240625,2,55,20,1,0,0,0
20241210240625,3,17,22,2,0,0,0
20241210240625,4,16,22,1,0,0,0
20241210240637,1,79,18,1,0,0,0
20241210240637,2,79,20,2,0,0,0
20241210240652,1,67,18,2,0,0,0
20241210240652,2,63,25,1,0,0,0
20241210240681,1,66,18,2,0,0,0
20241210240681,2,66,20,1,0,0,0
20241210240682,1,85,18,1,0,0,0
20241210240682,2,59,22,2,0,0,0
20241210240725,1,28,18,2,0,0,0
20241210240725,2,67,24,2,0,0,0
20241210240725,3,67,24,1,0,0,0
20241210240755,1,66,18,1,0,0,0
20241210240755,2,34,22,1,0,0,0
20241210240758,1,28,18,1,0,0,0
20241210240758,2,26,20,2,0,0,0
20241210240758,3,4,22,2,0,0,0
20241210240758,4,2,22,2,0,0,0
20241210240760,1,47,19,1,0,0,0
20241210240784,1,73,18,2,0,0,0
20241210240784,2,73,20,1,0,0,0
20241210240788,1,38,18,1,0,0,0
20241210240788,2,38,21,2,0,0,0
20241210240788,3,10,22,1,0,0,0
20241210240788,4,8,22,2,0,0,0
20241210240788,5,5,22,2,0,0,0
20241210240788,6,4,22,1,0,0,0
20241210240840,1,48,18,1,0,0,0
20241210240840,2,48,20,2,0,0,0
20241210240840,3,20,22,2,0,0,0
20241210240840,4,11,22,2,0,0,0
20241210240849,1,65,19,2,0,0,0
20241210240856,1,72,18,2,0,0,0
20241210240856,2,72,20,1,0,0,0
20241210240860,1,36,18,2,0,0,0
20241210240860,2,56,20,1,0,0,0
20241210240860,3,7,22,1,0,0,0
20241210240860,4,4,22,2,0,0,0
20241210240871,1,64,18,2,0,0,0
20241210240871,2,66,20,1,0,0,0
20241210240944,1,34,18,1,0,0,0
20241210240944,2,32,25,1,0,0,0
20241210240973,1,66,18,1,0,0,0
20241210240973,2,64,20,2,0,0,0
20241210240998,1,49,18,1,0,0,0
20241210240998,2,44,20,2,0,0,0
20241210241003,1,74,19,2,0,0,0
20241210241019,1,62,18,1,0,0,0
20241210241019,2,76,26,1,0,0,0
20241210241057,1,61,19,1,0,0,0
20241210241078,1,56,18,1,0,0,0
20241210241078,2,55,20,2,0,0,0
20241210241104,1,67,18,1,0,0,0
20241210241104,2,64,20,2,0,0,0
20241210241146,1,26,19,1,0,0,0
20241210241146,2,25,21,2,0,0,0
20241210241150,1,40,18,2,0,0,0
20241210241150,2,41,20,1,0,0,0
20241210241150,3,4,22,2,0,0,0
20241210241181,1,32,19,1,0,0,0
20241210241221,1,46,19,1,0,0,0
20241210241243,1,66,18,1,0,0,0
20241210241243,2,71,20,2,0,0,0
20241210241246,1,72,18,2,0,0,0
20241210241246,2,71,20,1,0,0,0
20241210241258,1,80,18,1,0,0,0
20241210241258,2,71,20,2,0,0,0
20241210241282,1,62,18,2,0,0,0
20241210241282,2,37,22,1,0,0,0
20241210241282,3,18,26,1,0,0,0
20241210241342,1,56,18,2,0,0,0
20241210241342,2,60,20,1,0,0,0
20241210241347,1,58,19,1,0,0,0
20241210241353,1,60,18,2,0,0,0
20241210241353,2,58,20,1,0,0,0
20241210241353,3,25,22,1,0,0,0
20241210241353,4,23,22,1,0,0,0
20241210241353,5,21,22,2,0,0,0
20241210241353,6,19,22,2,0,0,0
20241210241392,1,41,18,1,0,0,0
20241210241392,2,41,20,2,0,0,0
20241210241392,3,12,22,1,0,0,0
20241210241392,4,9,22,2,0,0,0
20241210241392,5,8,22,2,0,0,0
20241210241392,6,5,22,2,0,0,0
20241210241401,1,25,18,1,0,0,0
20241210241401,2,24,20,2,0,0,0
20241210241401,3,1,22,2,0,0,0
20241210241426,1,48,18,1,0,0,0
20241210241426,2,43,20,2,0,0,0
20241210241426,3,13,22,2,0,0,0
20241210241426,4,9,22,2,0,0,0
20241210241448,1,59,18,2,0,0,0
20241210241448,2,75,20,1,0,0,0
20241210241468,1,61,19,1,0,0,0
20241210241473,1,48,19,1,0,0,0
20241210241476,1,27,18,2,0,0,0
20241210241476,2,29,25,2,0,0,0
20241210241476,3,10,26,2,0,0,0
20241210241476,4,9,26,2,0,0,0
20241210241476,5,8,26,1,0,0,0
20241210241476,6,7,22,2,0,0,0
20241210241499,1,37,18,2,0,0,0
20241210241499,2,38,20,1,0,0,0
20241210241499,3,13,22,1,0,0,0
20241210241499,4,10,22,1,0,0,0
20241210241499,5,1,22,1,0,0,0
20241210241532,1,34,18,2,0,0,0
20241210241532,2,35,20,1,0,0,0
20241210241532,3,7,22,1,0,0,0
20241210241539,1,26,19,2,0,0,0
20241210241552,1,85,19,2,60,0,0
20241210241565,1,26,18,1,0,0,0
20241210241565,2,25,20,2,0,0,0
20241210241565,3,0,22,2,0,0,0
20241210241579,1,43,18,2,0,0,0
20241210241579,2,14,22,1,0,0,0
20241210241599,1,66,18,1,0,0,0
20241210241599,2,65,20,2,0,0,0
20241210241631,1,48,18,2,0,0,0
20241210241631,2,63,20,1,0,0,0
20241210241669,1,36,18,1,0,0,0
20241210241669,2,35,20,2,0,0,0
20241210241669,3,13,22,1,0,0,0
20241210241669,4,6,22,1,0,0,0
20241210241669,5,5,22,1,0,0,0
20241210241703,1,85,19,1,60,0,0
20241210241704,1,74,19,2,0,0,0
20241210241724,1,42,18,1,0,0,0
20241210241724,2,43,20,2,0,0,0
20241210241724,3,11,22,2,0,0,0
20241210241764,1,61,18,1,0,0,0
20241210241764,2,54,20,2,0,0,0
20241210241764,3,28,22,2,0,0,0
20241210241765,1,72,18,1,0,0,0
20241210241765,2,71,20,2,0,0,0
20241210241770,1,74,18,2,0,0,0
20241210241770,2,43,22,2,0,0,0
20241210241793,1,66,19,1,0,0,0
20241210241793,2,53,21,1,0,0,0
20241210241796,1,63,18,1,0,0,0
20241210241796,2,60,20,2,0,0,0
20241210241796,3,37,22,2,0,0,0
20241210241820,1,43,18,2,0,0,0
20241210241820,2,48,20,1,0,0,0
20241210241820,3,12,22,1,0,0,0
20241210241822,1,72,18,1,0,0,0
20241210241822,2,65,20,2,0,0,0
20241210241824,1,38,18,2,0,0,0
20241210241824,2,45,20,1,0,0,0
20241210241824,3,16,22,1,0,0,0
20241210241824,4,11,22,2,0,0,0
20241210241824,5,9,22,2,0,0,0
20241210241824,6,1,22,2,0,0,0
20241210241824,7,70,26,1,0,0,0
20241210241824,8,67,26,2,0,0,0
20241210241859,1,29,18,1,0,0,0
20241210241859,2,29,20,2,0,0,0
20241210241859,3,10,22,1,0,0,0
20241210241859,4,9,22,2,0,0,0
20241210241870,1,80,18,2,0,0,0
20241210241870,2,80,20,1,0,0,0
20241210241870,3,54,22,2,0,0,0
20241210241882,1,53,18,2,0,0,0
20241210241882,2,57,20,1,0,0,0
20241210241892,1,69,18,1,0,0,0
20241210241892,2,64,20,2,0,0,0
20241210241898,1,85,19,2,60,0,0
20241210241907,1,50,19,2,0,0,0
20241210241916,1,77,18,2,0,0,0
20241210241916,2,80,20,1,0,0,0
20241210241957,1,42,19,1,0,0,0
20241210241969,1,39,19,1,0,0,0
20241210241982,1,38,19,1,0,0,0
20241210242005,1,31,18,1,0,0,0
20241210242005,2,30,20,2,0,0,0
20241210242009,1,69,19,2,0,0,0
20241210242029,1,49,18,2,0,0,0
20241210242029,2,51,20,1,0,0,0
20241210242029,3,21,22,1,0,0,0
20241210242029,4,26,22,2,0,0,0
20241210242076,1,26,18,1,0,0,0
20241210242076,2,27,20,2,0,0,0
20241210242076,3,4,22,2,0,0,0
20241210242076,4,0,22,1,0,0,0
20241210242077,1,77,18,2,0,0,0
20241210242077,2,77,20,1,0,0,0
20241210242078,1,35,18,2,0,0,0
20241210242078,2,35,20,1,0,0,0
20241210242078,3,8,22,2,0,0,0
20241210242078,4,2,22,2,0,0,0
20241210242149,1,77,18,2,0,0,0
20241210242149,2,72,20,1,0,0,0
20241210242167,1,58,19,2,0,0,0
20241210242179,1,47,18,2,0,0,0
20241210242179,2,28,22,2,0,0,0
20241210242179,3,39,20,1,0,0,0
20241210242179,4,68,24,2,0,0,0
20241210242179,5,15,22,2,0,0,0
20241210242179,6,19,22,1,0,0,0
20241210242179,7,72,24,1,0,0,0
20241210242214,1,46,18,1,0,0,0
20241210242214,2,54,20,2,0,0,0
20241210242232,1,43,18,2,0,0,0
20241210242232,2,46,20,1,0,0,0
20241210242232,3,10,22,2,0,0,0
20241210242232,4,8,22,2,0,0,0
20241210242232,5,6,22,2,0,0,0
20241210242241,1,60,18,1,0,0,0
20241210242241,2,57,20,2,0,0,0
20241210242269,1,80,18,1,0,0,0
20241210242269,2,77,20,2,0,0,0
20241210242269,3,8,26,1,0,0,0
20241210242269,4,55,22,1,0,0,0
20241210242269,5,42,22,2,0,0,0
20241210242291,1,25,18,1,0,0,0
20241210242291,2,48,24,1,0,0,0
20241210242291,3,26,25,2,0,0,0
20241210242291,5,28,20,2,0,0,0
20241210242291,6,2,22,2,0,0,0
20241210242291,7,0,22,1,0,0,0
20241210242323,1,73,19,2,0,0,0
20241210242350,1,56,19,2,0,0,0
20241210242356,1,28,18,2,0,0,0
20241210242356,2,30,20,1,0,0,0
20241210242356,3,9,22,1,0,0,0
20241210242356,4,8,22,2,0,0,0
20241210242356,5,2,22,2,0,0,0
20241210242364,1,46,18,2,0,0,0
20241210242364,2,12,22,1,0,0,0
20241210242364,3,41,21,1,0,0,0
20241211240011,1,80,18,1,0,0,0
20241211240011,2,80,20,2,0,0,0
20241211240027,1,49,18,1,0,0,0
20241211240027,2,47,20,2,0,0,0
20241211240027,3,8,22,2,0,0,0
20241211240027,4,6,22,2,0,0,0
20241211240048,1,59,18,2,0,0,0
20241211240048,2,61,20,1,0,0,0
20241211240063,1,34,18,2,0,0,0
20241211240063,2,55,24,2,0,0,0
20241211240063,3,28,25,1,0,0,0
20241211240073,1,66,19,1,0,0,0
20241211240084,1,32,19,1,0,0,0
20241211240135,1,16,18,2,0,0,0
20241211240135,2,63,30,1,0,0,0
20241211240135,3,43,24,2,0,0,0
20241211240135,4,9,25,1,0,0,0
20241211240148,1,17,18,2,0,0,0
20241211240148,2,49,24,2,0,0,0
20241211240148,3,53,24,1,0,0,0
20241211240148,4,15,25,1,0,0,0
20241211240150,1,19,18,2,0,0,0
20241211240150,2,1,22,2,0,0,0
20241211240175,1,21,18,2,0,0,0
20241211240175,2,74,24,1,0,0,0
20241211240175,3,60,24,2,0,0,0
20241211240184,1,21,18,2,0,0,0
20241211240184,2,51,24,2,0,0,0
20241211240184,3,53,24,1,0,0,0
20241211240184,4,24,25,1,0,0,0
20241211240185,1,24,19,1,0,0,0
20241211240185,2,21,28,1,0,0,0
20241211240185,3,23,28,2,0,0,0
20241211240185,4,21,28,1,0,0,0
20241211240187,1,21,18,1,0,0,0
20241211240187,2,21,25,1,0,0,0
20241211240189,1,23,18,2,0,0,0
20241211240189,2,64,24,2,0,0,0
20241211240189,3,70,24,2,0,0,0
20241211240189,4,30,25,2,0,0,0
20241211240210,1,22,19,1,0,0,0
20241211240212,1,20,18,1,0,0,0
20241211240212,2,59,24,1,0,0,0
20241211240212,3,57,24,2,0,0,0
20241211240217,1,24,19,1,0,0,0
20241211240217,2,25,21,1,0,0,0
20241211240221,1,23,19,1,0,0,0
20241211240221,2,23,28,1,0,0,0
20241211240225,1,67,18,2,0,0,0
20241211240225,2,67,20,1,0,0,0
20241211240226,1,16,18,2,0,0,0
20241211240226,2,34,24,1,0,0,0
20241211240226,3,39,24,2,0,0,0
20241211240226,4,20,27,2,0,0,0
20241211240243,1,20,18,2,0,0,0
20241211240243,2,53,24,1,0,0,0
20241211240243,3,52,24,2,0,0,0
20241211240243,4,16,25,2,0,0,0
20241211240245,1,23,18,1,0,0,0
20241211240245,2,24,25,2,0,0,0
20241211240245,3,42,24,2,0,0,0
20241211240245,4,18,25,1,0,0,0
20241211240245,5,16,25,1,0,0,0
20241211240245,9,5,26,2,0,0,0
20241211240245,10,2,26,1,0,0,0
20241211240247,1,23,18,1,0,0,0
20241211240247,2,26,25,2,0,0,0
20241211240247,3,56,24,2,0,0,0
20241211240247,4,58,24,1,0,0,0
20241211240250,1,24,18,2,0,0,0
20241211240250,2,35,20,1,0,0,0
20241211240253,1,16,18,2,0,0,0
20241211240253,2,62,24,2,0,0,0
20241211240253,3,46,24,1,0,0,0
20241211240253,4,9,25,1,0,0,0
20241211240257,1,22,18,1,0,0,0
20241211240257,2,60,24,2,0,0,0
20241211240257,3,70,24,1,0,0,0
20241211240269,1,15,18,1,0,0,0
20241211240269,2,19,25,2,0,0,0
20241211240269,3,46,24,1,0,0,0
20241211240269,4,45,24,2,0,0,0
20241211240269,5,17,25,2,0,0,0
20241211240273,1,22,18,2,0,0,0
20241211240273,2,52,24,1,0,0,0
20241211240273,3,51,24,2,0,0,0
20241211240278,1,15,18,1,0,0,0
20241211240278,2,52,24,2,0,0,0
20241211240278,3,52,24,1,0,0,0
20241211240278,4,15,25,2,0,0,0
20241211240283,1,20,19,2,0,0,0
20241211240283,2,20,28,2,0,0,0
20241211240285,1,23,18,2,0,0,0
20241211240285,2,63,24,1,0,0,0
20241211240285,3,62,24,2,0,0,0
20241211240295,1,23,19,2,0,0,0
20241211240295,2,28,21,1,0,0,0
20241211240299,1,16,18,1,0,0,0
20241211240299,2,52,24,1,0,0,0
20241211240299,3,51,24,2,0,0,0
20241211240301,1,23,19,1,0,0,0
20241211240306,1,16,18,1,0,0,0
20241211240306,2,44,24,1,0,0,0
20241211240306,3,40,24,2,0,0,0
20241211240306,4,14,25,2,0,0,0
20241211240326,1,23,19,2,0,0,0
20241211240326,2,23,21,1,0,0,0
20241211240504,1,85,18,2,60,0,0
20241211240504,2,44,22,1,0,0,0
20241211240505,1,63,19,1,0,0,0
20241211240513,1,69,18,2,0,0,0
20241211240513,2,67,20,1,0,0,0
20241211240513,3,35,22,1,0,0,0
20241211240515,1,58,18,1,0,0,0
20241211240515,2,54,20,2,0,0,0
20241211240515,3,62,25,2,0,0,0
20241211240517,1,73,18,1,0,0,0
20241211240517,2,70,20,2,0,0,0
20241211240529,1,47,18,2,0,0,0
20241211240529,2,48,20,1,0,0,0
20241211240529,3,16,22,1,0,0,0
20241211240529,4,11,22,1,0,0,0
20241211240531,1,80,19,2,0,0,0
20241211240533,1,28,18,1,0,0,0
20241211240533,2,28,20,2,0,0,0
20241211240537,1,53,19,2,0,0,0
20241211240539,1,63,18,1,0,0,0
20241211240539,2,60,20,2,0,0,0
20241211240543,1,51,18,2,0,0,0
20241211240543,2,53,20,1,0,0,0
20241211240543,3,12,22,1,0,0,0
20241211240552,1,57,18,1,0,0,0
20241211240552,2,75,24,1,0,0,0
20241211240552,3,77,24,2,0,0,0
20241211240559,1,73,18,2,0,0,0
20241211240559,2,68,20,1,0,0,0
20241211240562,1,69,18,2,0,0,0
20241211240562,2,60,21,1,0,0,0
20241211240565,1,85,18,1,60,0,0
20241211240565,2,80,20,2,0,0,0
20241211240566,1,32,19,1,0,0,0
20241211240569,1,27,18,2,0,0,0
20241211240569,2,28,20,1,0,0,0
20241211240569,3,2,22,1,0,0,0
20241211240575,1,64,18,2,0,0,0
20241211240575,2,68,20,1,0,0,0
20241211240581,1,80,19,2,0,0,0
20241211240582,1,58,19,2,0,0,0
20241211240586,1,61,18,2,0,0,0
20241211240586,2,63,20,1,0,0,0
20241211240589,1,59,18,2,0,0,0
20241211240589,2,55,20,1,0,0,0
20241211240595,1,76,19,2,0,0,0
20241211240601,1,74,18,1,0,0,0
20241211240601,2,70,20,2,0,0,0
20241211240604,1,61,18,1,0,0,0
20241211240604,2,73,20,2,0,0,0
20241211240612,1,33,18,2,0,0,0
20241211240612,2,32,20,1,0,0,0
20241211240615,1,60,19,1,0,0,0
20241211240619,1,85,19,2,60,0,0
20241211240625,1,37,18,2,0,0,0
20241211240625,2,42,20,1,0,0,0
20241211240625,3,11,27,2,0,0,0
20241211240625,4,9,27,1,0,0,0
20241211240639,1,78,18,1,0,0,0
20241211240639,2,78,20,2,0,0,0
20241211240640,1,64,19,1,0,0,0
20241211240641,1,67,18,1,0,0,0
20241211240641,2,66,20,2,0,0,0
20241211240642,1,57,18,1,0,0,0
20241211240642,2,58,20,2,0,0,0
20241211240642,3,20,22,1,0,0,0
20241211240643,1,32,18,2,0,0,0
20241211240643,2,36,20,1,0,0,0
20241211240643,3,9,22,2,0,0,0
20241211240643,4,7,22,1,0,0,0
20241211240658,1,76,18,2,0,0,0
20241211240658,2,77,20,1,0,0,0
20241211240660,1,35,18,2,0,0,0
20241211240660,2,39,20,1,0,0,0
20241211240660,3,14,22,2,0,0,0
20241211240660,4,12,22,1,0,0,0
20241211240660,5,9,22,2,0,0,0
20241211240673,1,54,19,1,0,0,0
20241211240684,1,45,18,1,0,0,0
20241211240684,2,41,20,2,0,0,0
20241211240684,3,15,22,1,0,0,0
20241211240694,1,85,18,2,60,0,0
20241211240694,2,36,21,1,0,0,0
20241211240694,3,16,22,1,0,0,0
20241211240694,4,14,22,1,0,0,0
20241211240694,5,14,22,2,0,0,0
20241211240695,1,25,18,1,0,0,0
20241211240695,2,27,21,2,0,0,0
20241211240695,3,24,28,1,0,0,0
20241211240695,4,23,28,1,0,0,0
20241211240718,1,66,18,1,0,0,0
20241211240718,2,66,20,2,0,0,0
20241211240725,1,28,18,2,0,0,0
20241211240725,2,30,25,1,0,0,0
20241211240731,1,66,18,2,0,0,0
20241211240731,2,61,21,1,0,0,0
20241211240737,1,52,18,2,0,0,0
20241211240737,2,80,24,1,0,0,0
20241211240739,1,57,18,1,0,0,0
20241211240739,2,55,20,2,0,0,0
20241211240741,1,51,18,1,0,0,0
20241211240741,2,35,20,2,0,0,0
20241211240741,3,8,22,2,0,0,0
20241211240741,4,6,22,1,0,0,0
20241211240743,1,85,19,2,60,0,0
20241211240744,1,60,18,2,0,0,0
20241211240744,2,58,20,1,0,0,0
20241211240746,1,65,18,1,0,0,0
20241211240746,2,65,20,2,0,0,0
20241211240753,1,50,18,1,0,0,0
20241211240753,2,51,20,2,0,0,0
20241211240753,3,21,22,2,0,0,0
20241211240753,4,19,22,1,0,0,0
20241211240756,1,80,19,2,0,0,0
20241211240758,1,51,18,2,0,0,0
20241211240758,2,10,22,2,0,0,0
20241211240761,1,73,18,1,0,0,0
20241211240761,2,68,20,2,0,0,0
20241211240764,1,68,18,2,0,0,0
20241211240764,2,67,20,1,0,0,0
